country,plant_name,capacity_megawatt,energy_source
"United Kingdom","Steven's Croft",50,"Cogeneration"
"United Kingdom",Steventon,10.0392,"Solar"
"United Kingdom","Stob House Farm",4.9,"Solar"
"United Kingdom","Stoke Bardolph energy crop (Farm AD)",2,"Biomass"
"United Kingdom","Stoke-on-Trent EfW",14.2,"Waste"
"United Kingdom","Stokes Marsh Farm",16.6,"Solar"
"United Kingdom","Stone Hill",2.6,"Solar"
"United Kingdom","Stonebarrow Farm",8,"Solar"
"United Kingdom",Stonebyres,6,"Hydro"
"United Kingdom","Stonepit Farm",5,"Solar"
"United Kingdom","Stoneshill Farm (resubmission)",5,"Solar"
"United Kingdom","Stoneyhill Landfill Site",4.3,"Waste"
"United Kingdom","Stonish Hill Re-submission (Bilsthorpe)",10.3,"Wind"
"United Kingdom","Stormy Down (Waste AD)",3,"Biomass"
"United Kingdom","Stormy Down Solar Farm",3.8,"Solar"
"United Kingdom",Stornoway,24,"Oil"
"United Kingdom","Storr Lochs",2.4,"Hydro"
"United Kingdom","Stowbridge Farm",24,"Solar"
"United Kingdom","Stowbridge Farm - Extension (Phase 1)",10,"Solar"
"United Kingdom","Stowbridge Farm - Extension (Phase 2)",10,"Solar"
"United Kingdom",Stragglethorpe,4.99928,"Solar"
"United Kingdom","Strath of Brydock",6.9,"Wind"
"United Kingdom","Strath of Brydock",4.6,"Wind"
"United Kingdom","Strathy North",67.65,"Wind"
"United Kingdom","Stratton Hall Solar Park",11.6,"Solar"
"United Kingdom","Strettington Solar Farm",5,"Solar"
"United Kingdom",Stripe,4.98,"Solar"
"United Kingdom",Striven,8,"Hydro"
"United Kingdom","Stronelairg Wind Farm",228,"Wind"
"United Kingdom",Stroupster,29.9,"Wind"
"United Kingdom","Stud Farm  Rufford (Farm AD)",2.2,"Biomass"
"United Kingdom","Sudforth Lane (Kellingley Solar Farm)",5,"Solar"
"United Kingdom","Summercourt Solar Farm (Glebe Farm)",1.1,"Solar"
"United Kingdom","Summerston Landfill",2.8,"Waste"
"United Kingdom","Summerway Drove",2,"Solar"
"United Kingdom","Sundon Landfill Site",2.6,"Waste"
"United Kingdom",Sundorne,18.226,"Solar"
"United Kingdom","Sunnyside wind cluster",1,"Wind"
"United Kingdom","Sutton Bridge",819,"Gas"
"United Kingdom","Sutton Courtenay Landfill Scheme",5.6,"Waste"
"United Kingdom","Sutton Courtney",6,"Waste"
"United Kingdom","Sutton Grange AD Plant",3,"Biomass"
"United Kingdom","Sutton Landfill Site",3,"Waste"
"United Kingdom","Sutton Mawr Farm",7.5,"Solar"
"United Kingdom","Sutton Montis Road Solar Park / Sutton Bridge Solar Farm",5.4,"Solar"
"United Kingdom","Swaffham II",1.8,"Wind"
"United Kingdom","Swancote Farm",1.2,"Biomass"
"United Kingdom","Swancote Farm AD (Farm AD)",2.2,"Biomass"
"United Kingdom","Swindon Sewerage Treatment Works",1.2,"Biomass"
"United Kingdom",Swinford,22,"Wind"
"United Kingdom","Sycamore Farm",20,"Solar"
"United Kingdom","Symonds Farm Power Ltd (Farm AD)",1.4,"Biomass"
"United Kingdom","Sytchwythy Fields",1.4,"Solar"
"United Kingdom","Sywell (England)",4.99928,"Solar"
"United Kingdom","Taff Ely",9,"Wind"
"United Kingdom",Tallentire,12,"Wind"
"United Kingdom",Tangy,18.7,"Wind"
"United Kingdom","Tangy Wind Farm Extension/Tangy 2",6,"Wind"
"United Kingdom","Taplins Farm solar park",5.9,"Solar"
"United Kingdom","Tappaghan Extension",9,"Wind"
"United Kingdom","Tappaghan Wind Farm",28.5,"Wind"
"United Kingdom","Tarbothill Landfill Site",2.2,"Waste"
"United Kingdom","Taunton Racecourse",1.5,"Solar"
"United Kingdom","Tavells Lane Solar Farm",5.3,"Solar"
"United Kingdom","Taylor's Lane GT",144,"Gas"
"United Kingdom","Tedder Hill",7.5,"Wind"
"United Kingdom","Teeside Green Energy Plant (Waste AD)",4.8,"Biomass"
"United Kingdom",Teesside,62,"Wind"
"United Kingdom","Teesside EfW",19.2,"Waste"
"United Kingdom","Teesside EfW (extension)",10,"Waste"
"United Kingdom",Teiges,11,"Wind"
"United Kingdom","Temple Normanton (England)",4.89398,"Solar"
"United Kingdom","Templeborough Biomass Power Plant- Rotherham",42,"Biomass"
"United Kingdom","Tengore Lane - resubmission",3,"Solar"
"United Kingdom","Testwood Water Supply Works",1.9,"Solar"
"United Kingdom",Teyrdan,9.3,"Solar"
"United Kingdom","Thame solar farm",4.3,"Solar"
"United Kingdom","Thameside DC",1,"Solar"
"United Kingdom",Thanet,300,"Wind"
"United Kingdom",Thatcham,8.7,"Oil"
"United Kingdom","The Breck",5,"Solar"
"United Kingdom","The Elms",10.4,"Solar"
"United Kingdom","The Fall of Warness Tidal Scheme  (EMEC)",4,"Wave and Tidal"
"United Kingdom","The Flit",10.5,"Solar"
"United Kingdom","The Grange",8,"Solar"
"United Kingdom","The Haven",1.2,"Wind"
"United Kingdom","The Kickles",5,"Solar"
"United Kingdom","The Limes Wind Turbines",1.7,"Wind"
"United Kingdom","The Manor of Cadland Estate",5,"Solar"
"United Kingdom","The Michelin Tyre Factory - Ballymena",4.6,"Wind"
"United Kingdom","The Nurseries  Green Tye",1.2,"Biomass"
"United Kingdom","The Old Airfield",5,"Solar"
"United Kingdom","The Rosti Factory",2.2,"Wind"
"United Kingdom","The Sawmill",6.8,"Biomass"
"United Kingdom","The Stables",1.8,"Solar"
"United Kingdom",Thetford,41.5,"Biomass"
"United Kingdom","Thompson House Equestrian farm",5,"Solar"
"United Kingdom","Thorfinn Wind Farm - NM1500",1.5,"Wind"
"United Kingdom","Thorfinn Wind Farm - NM2000",2.3,"Wind"
"United Kingdom","Thornborough Grounds (England)",4.9929,"Solar"
"United Kingdom","Thorne Colliery",5,"Solar"
"United Kingdom","Thorne Farm",6.2,"Solar"
"United Kingdom",Thornhill,50,"Gas"
"United Kingdom","Thornog Windfarm",9.2,"Wind"
"United Kingdom","Thornog Windfarm Extension",9.2,"Wind"
"United Kingdom","Thornton Lane",2.7,"Solar"
"United Kingdom","Thornton Power Station",9,"Biomass"
"United Kingdom","Thornton Waste Recovery Park (Waste AD)",1.9,"Biomass"
"United Kingdom","Tiddiecross Solar Farm",10.5,"Solar"
"United Kingdom","Tiers Cross Solar Farm",24,"Solar"
"United Kingdom",Tievenameenta,34.5,"Wind"
"United Kingdom","Tilbury Green Power",43,"Biomass"
"United Kingdom","Tilmanstone Colliery",10,"Solar"
"United Kingdom","Tiln Farm Retford (extension)",1.7,"Solar"
"United Kingdom","Tiln Farm solar park",8,"Solar"
"United Kingdom","Tir Mostyn & Foel Goch",21.25,"Wind"
"United Kingdom",Tiree,3,"Oil"
"United Kingdom",Tirgwynt,24.6,"Wind"
"United Kingdom","Tod Hill Farm Wind Turbines",12,"Wind"
"United Kingdom",Toddleburn,27.6,"Wind"
"United Kingdom",Todmorden,12.5,"Wind"
"United Kingdom","Toggam Farm",12.5,"Solar"
"United Kingdom","Tollgate Farm",4.3,"Solar"
"United Kingdom","Tom Nan Clach (redesign)",39,"Wind"
"United Kingdom","Tonedale Farm",5,"Solar"
"United Kingdom","Tonge Corner Farm",22,"Solar"
"United Kingdom",Tongland,33,"Hydro"
"United Kingdom","Tooleys Farm",5.3,"Solar"
"United Kingdom",Tormywheel,30.8,"Wind"
"United Kingdom",Torness,1185,"Nuclear"
"United Kingdom","Torr Achilty",15,"Hydro"
"United Kingdom","Torrance Farm",9,"Wind"
"United Kingdom","Torrance Farm Wind Park Extension",5.7,"Wind"
"United Kingdom","Tow Law",2.3,"Wind"
"United Kingdom","Tower Hayes Farm",5,"Solar"
"United Kingdom","Tower Hill Farm",8.1,"Solar"
"United Kingdom","Towerbrook Farm (Banwell Solar Farm)",7.2,"Solar"
"United Kingdom","Townlands of Carrickatane",20.7,"Wind"
"United Kingdom","Toyota Motor Manufacturing Uk - Deeside",3.8,"Solar"
"United Kingdom","Toyota Solar Farm",4.6,"Solar"
"United Kingdom","Trackwork Limited (EfW)",3,"Waste"
"United Kingdom",Trecatti,7,"Waste"
"United Kingdom","Tredinnick Fields",5.8,"Solar"
"United Kingdom","Tredown Solar Farm",1.2,"Solar"
"United Kingdom",Trefinnick,4.40363,"Solar"
"United Kingdom","Trefullock Solar Farm",5,"Solar"
"United Kingdom","Tregassow Farm - Solar Modules",6,"Solar"
"United Kingdom",Treguff,3.73646,"Solar"
"United Kingdom","Trehawke Barton (Doddycross) Solar Farm",9.1,"Solar"
"United Kingdom","Trelow Farm",1.6,"Solar"
"United Kingdom","Trench Farm",7.2,"Solar"
"United Kingdom","Trenouth Farm",3.6,"Solar"
"United Kingdom","Trenoweth Solar Farm",2.5,"Solar"
"United Kingdom",Trequite,10.988,"Solar"
"United Kingdom","Treswarrow Solar Park",6.5,"Solar"
"United Kingdom","Trethosa Farm Solar Park",4.8,"Solar"
"United Kingdom",Trevemper,1.6999,"Solar"
"United Kingdom","Triangle Solar Farm Park",10,"Solar"
"United Kingdom","Trickey Warren",4.63197,"Solar"
"United Kingdom","Trident Park",30,"Waste"
"United Kingdom","Trigon Solar Farm",7,"Solar"
"United Kingdom",Trimdon,5.2,"Wind"
"United Kingdom","Trinity Hall Farm",1.1,"Biomass"
"United Kingdom","Troughton Farm",30,"Solar"
"United Kingdom","Trowbridge Sewage Treatment Works",1.2,"Waste"
"United Kingdom","Trowle Common",5,"Solar"
"United Kingdom","Trumps Farm (AD)",2.4,"Biomass"
"United Kingdom","Trumps Farm Landfill Scheme",2.9,"Waste"
"United Kingdom",Trysglwyn,5.6,"Wind"
"United Kingdom",Tullo,17.5,"Wind"
"United Kingdom","Tullo Wind Farm North Extension (Shiels Wind Farm)",7.5,"Wind"
"United Kingdom","Tullo Wind Farm South (Ext.)",10,"Wind"
"United Kingdom","Tully Quarry",3,"Biomass"
"United Kingdom","Tullymurdoch Wind Farm",14.4,"Wind"
"United Kingdom",Tullynaskeagh,5.1,"Solar"
"United Kingdom",Tummel,34,"Hydro"
"United Kingdom","Tump Solar Farm",5,"Solar"
"United Kingdom",Turncole,17.5,"Wind"
"United Kingdom","Turret water treatment works",1.9,"Hydro"
"United Kingdom","Turves Solar Farm (Resubmission)",5,"Solar"
"United Kingdom","Turves/Burtnhouse Solar Farm extension",4.7,"Solar"
"United Kingdom","Turweston Solar Farm",16.7,"Solar"
"United Kingdom","Tween Bridge",44,"Wind"
"United Kingdom",Twemlows,10,"Solar"
"United Kingdom","Twin Elm Solar Farm",1,"Solar"
"United Kingdom","Twin Rivers",28.7,"Wind"
"United Kingdom","Twin Yards Solar Farm",5,"Solar"
"United Kingdom","Twinwoods Heat & Power CHP",3.4,"Waste"
"United Kingdom","Tynemouth Energy Storage System (TESS)",25,"Storage"
"United Kingdom","Tyrone Energy 1",2.1,"Biomass"
"United Kingdom","Tyseley ERF",30,"Waste"
"United Kingdom","Tythegston Landfill Site",1.2,"Waste"
"United Kingdom","UK Solar (Lower Newton) LLP",11.929,"Solar"
"United Kingdom",Ufton,1,"Waste"
"United Kingdom",Ugley,1.1,"Waste"
"United Kingdom","Uisge Dubh Hydro",2,"Hydro"
"United Kingdom","Ulnes Walton Energy",1.3,"Waste"
"United Kingdom","United Mines Landfill Scheme",3,"Waste"
"United Kingdom","Upper Ardgrain Wind Farm",2.4,"Wind"
"United Kingdom","Upper Clayhill",4.7492,"Solar"
"United Kingdom","Upper Farm solar park",12,"Solar"
"United Kingdom","Upper Holton Wind Farm",11.5,"Wind"
"United Kingdom","Upper Huntingford Farm",7.7,"Solar"
"United Kingdom","Upper Meadowley Farm",10.7,"Solar"
"United Kingdom","Upper Pant-Ysgawen Farm/Crumlin",4.9,"Solar"
"United Kingdom","Upper Wheedlemont Farm",1.7,"Wind"
"United Kingdom","Upper Wick Solar Farm",5,"Solar"
"United Kingdom","Uskmouth Power",230,"Coal"
"United Kingdom","Uskmouth Power Station",18,"Biomass"
"United Kingdom","VENTNOR ROAD SOLAR PARK",4.8,"Solar"
"United Kingdom","VPI Immingham",1240,"Cogeneration"
"United Kingdom","Vantage Point",1.4,"Solar"
"United Kingdom","Verwood Solar Farm",20.4,"Solar"
"United Kingdom","Vine Farm Solar Park",45,"Solar"
"United Kingdom","Vine Street EfW",9.5,"Waste"
"United Kingdom",Wadlow,26,"Wind"
"United Kingdom","Waen Biogas (Waste AD)",1,"Biomass"
"United Kingdom","Walkers Wood Solar Park",27,"Solar"
"United Kingdom",Walkway,14,"Wind"
"United Kingdom","Walland Farm",5,"Solar"
"United Kingdom","Wallingford (Waste AD)",2.4,"Biomass"
"United Kingdom","Wally Corner Landfill Site",7,"Solar"
"United Kingdom","Walmoor Farm solar park",4,"Solar"
"United Kingdom","Walney 1",184,"Wind"
"United Kingdom","Walney 2",184,"Wind"
"United Kingdom","Walney 3",660,"Wind"
"United Kingdom","Walnut Yard (Phase 1)",1.8,"Solar"
"United Kingdom","Walpole Landfill",1.6,"Waste"
"United Kingdom","Walpole Landfill AD (Waste AD)",1.6,"Biomass"
"United Kingdom","Waltham Point Distribution Centre",1.8,"Solar"
"United Kingdom",Walton,1.78633,"Solar"
"United Kingdom","Wambrook Farm",4.1,"Solar"
"United Kingdom",Wandylaw,20.5,"Wind"
"United Kingdom","Wapsey's Wood",7.5,"Waste"
"United Kingdom","Wapsey's Wood II Landfill Site",1,"Waste"
"United Kingdom","Wapsey's Wood III",1,"Waste"
"United Kingdom","Wardlaw Wood",18,"Wind"
"United Kingdom","Waresley Landfill Site",1.6,"Waste"
"United Kingdom","Warleigh Barton Solar Farm",5,"Solar"
"United Kingdom","Warren Quarry Landfill Gas Scheme",1.9,"Waste"
"United Kingdom","Warrington Home Solar Scheme",5.3,"Solar"
"United Kingdom","Watchfield Lawn",10.2,"Solar"
"United Kingdom","Water Eaton Farm / Port Farm",34.8,"Solar"
"United Kingdom","Waterditch Solar Farm",18,"Solar"
"United Kingdom","Waterloo solar park",14.6,"Solar"
"United Kingdom","Watford Lodge",12.5,"Wind"
"United Kingdom","Wathegar 2 Wind Farm",18.5,"Wind"
"United Kingdom","Wathegar wind farm",10,"Wind"
"United Kingdom",Watnall,17,"Solar"
"United Kingdom","Waverley Wood II",2.4,"Waste"
"United Kingdom","Wear Point",8.2,"Wind"
"United Kingdom","Weddington Farm",2.1,"Solar"
"United Kingdom","Wedgehill Farm",13,"Solar"
"United Kingdom","Week Farm Solar Park",3.3,"Solar"
"United Kingdom",Welbeck,11.2608,"Solar"
"United Kingdom","Welbeck Colliery",9.6,"Solar"
"United Kingdom","Weldon Phase 1 and 2",4,"Waste"
"United Kingdom","Wellingborough Solar Farm",8.5316,"Solar"
"United Kingdom","Welton Of Creuchies",9.2,"Wind"
"United Kingdom","Wern Ddu Wind Farm",9.2,"Wind"
"United Kingdom","West Bradley",1.029,"Solar"
"United Kingdom","West Browncastle",30,"Wind"
"United Kingdom","West Burton",2012,"Coal"
"United Kingdom","West Burton CCGT",1332,"Gas"
"United Kingdom","West Burton GT",40,"Gas"
"United Kingdom","West Carclaze Solar Farm",6.5,"Solar"
"United Kingdom","West Ditchen Farm (resubmission)",5,"Solar"
"United Kingdom","West Durham Wind Farm",24,"Wind"
"United Kingdom","West Farm",7.63,"Solar"
"United Kingdom","West Hall Solar Farm",7,"Solar"
"United Kingdom","West Hill  Flotta",2,"Wind"
"United Kingdom","West Hill Farm",2.4,"Solar"
"United Kingdom","West Hill Farm (solar)",7.3,"Solar"
"United Kingdom","West Kingsmill Farm Solar Park",1.6,"Solar"
"United Kingdom","West Knock Wind Cluster",2.4,"Wind"
"United Kingdom","West Mill",2.5,"Waste"
"United Kingdom","West Quarry",4.5,"Waste"
"United Kingdom","West Raynham",49.9,"Solar"
"United Kingdom","West Roucan Farm",1.2,"Biomass"
"United Kingdom","West Strathore Solar Limited",5,"Solar"
"United Kingdom","West Venn Solar Farm (resubmission)",5,"Solar"
"United Kingdom","West Woodlands",5,"Solar"
"United Kingdom","West of Duddon Sands",389,"Wind"
"United Kingdom","West of Rhiwfelin Fach Farm",1.5,"Wind"
"United Kingdom","Westbury (Closed) Landfill Site",3.5,"Solar"
"United Kingdom","Westbury Landfill Scheme",1.1,"Waste"
"United Kingdom","Westcott Venture Park",2,"Biomass"
"United Kingdom","Westcott Venture Park Phase 2 & 3",1.3,"Solar"
"United Kingdom","Westerfield Farm - resubmission",12.5,"Solar"
"United Kingdom","Westermost Rough",210,"Wind"
"United Kingdom","Western International Market",1.7,"Solar"
"United Kingdom","Western Wood Energy Plant",14,"Biomass"
"United Kingdom",Westfield,9.8,"Wind"
"United Kingdom","Westfield Biomass Power Station",12.5,"Biomass"
"United Kingdom","Westfield Farm",5,"Solar"
"United Kingdom","Westmill Farm - PV",5,"Solar"
"United Kingdom","Westmill Qaurry",2.6,"Waste"
"United Kingdom","Westmill Wind Farm",6.5,"Wind"
"United Kingdom",Westnewton,6.2,"Wind"
"United Kingdom","Weston Airfield Wind Turbines",3.6,"Wind"
"United Kingdom","Weston Landfill Site",2,"Waste"
"United Kingdom","Westover Farm - resubmission",7,"Solar"
"United Kingdom",Westwood,9.181,"Solar"
"United Kingdom","Westwood AD Plant (Farm AD)",2,"Biomass"
"United Kingdom","Wether Hill",18.2,"Wind"
"United Kingdom","Weycock Road",7,"Solar"
"United Kingdom","Wharrels Hill Wind Farm",10.4,"Wind"
"United Kingdom","Wheal Alfred Road Solar Farm",3.5,"Solar"
"United Kingdom","Wheal Jane",1.42,"Solar"
"United Kingdom","Wheat Leasows Solar Park",4,"Solar"
"United Kingdom","Whiddon Farm",1,"Solar"
"United Kingdom","Whinney Hill II Energy",1.8,"Waste"
"United Kingdom","Whinney Hill Waste Disposal Site",1.2,"Waste"
"United Kingdom",Whitchurch,6.52,"Solar"
"United Kingdom","Whitehead Landfill",5.3,"Waste"
"United Kingdom",Whitelee,322,"Wind"
"United Kingdom","Whitelee 2",217.02,"Wind"
"United Kingdom","Whitelee Windfarm Extension phase 2",109,"Wind"
"United Kingdom","Whitemill Wind Farm",14,"Wind"
"United Kingdom",Whitemoor,18,"Biomass"
"United Kingdom",Whiteparish,1.1,"Waste"
"United Kingdom","Whites Landfill Site (Canford)",6,"Waste"
"United Kingdom","Whiteside Hill",25.3,"Wind"
"United Kingdom","Whitley (Ashcott Farm) Solar Park",7.5702,"Solar"
"United Kingdom","Whitley Farm (2 of 2)",3.5,"Solar"
"United Kingdom","Whitman Laboratories",1,"Solar"
"United Kingdom",Whittlesey,9,"Wind"
"United Kingdom","Whitton Mawr",6,"Solar"
"United Kingdom","Wick Farm (Burnham on Crouch)",5,"Solar"
"United Kingdom","Wick Farm Solar Park",14.6,"Solar"
"United Kingdom","Wick Lane Solar Ltd",2.8,"Solar"
"United Kingdom","Wickfield Farm",5,"Solar"
"United Kingdom","Widehurst Farm",5,"Solar"
"United Kingdom","Widnes 3MG Biomass/Mersey Bioenergy (CHP) Plant",20,"Biomass"
"United Kingdom","Wiggin Hill Solar Farm - Phase 1",6.8,"Solar"
"United Kingdom","Wiggin Hill Solar Farm - Phase 2",4.1,"Solar"
"United Kingdom","Wigley Farm",1.1,"Biomass"
"United Kingdom","Wilbees Farm (resubmission)",5,"Solar"
"United Kingdom",Wilburton,4.99,"Solar"
"United Kingdom","Willand AD",2,"Biomass"
"United Kingdom","Willersey solar farm",1,"Storage"
"United Kingdom","William's Farm",4.20464,"Solar"
"United Kingdom","Willsland Solar farm",3.2,"Solar"
"United Kingdom","Wilmingham Lane Solar Farm",7,"Solar"
"United Kingdom","Wilnecote Landfill Site",1,"Waste"
"United Kingdom","Wilsom Farm",11,"Solar"
"United Kingdom",Wilton,9.484,"Solar"
"United Kingdom","Wilton 10",38,"Biomass"
"United Kingdom","Wilton 11 EfW",49,"Waste"
"United Kingdom","Wind Farm Africa Alive",4.1,"Wind"
"United Kingdom","Wind Turbine 1",2.3,"Wind"
"United Kingdom","Windy Standard",21.6,"Wind"
"United Kingdom","Windy Standard II Wind Farm (Brockloch Rig Phase 1)",61.5,"Wind"
"United Kingdom","Windyhill Road (Dunbeg) Wind Farm",42,"Wind"
"United Kingdom",Wingates,15,"Wind"
"United Kingdom","Wingmoor Farm (Waste AD)",1.6,"Biomass"
"United Kingdom","Winham Farm - resubmission",5,"Solar"
"United Kingdom","Winnard's Perch",3.5,"Solar"
"United Kingdom","Winnards Perch Solar Farm",3.8,"Solar"
"United Kingdom","Winscales Moor",6,"Wind"
"United Kingdom","Winsdon Farm",5,"Solar"
"United Kingdom",Winterbrook,1.2,"Solar"
"United Kingdom","Winterton Landfill Site",3.8,"Waste"
"United Kingdom",Winwick,12.3,"Wind"
"United Kingdom","Wisbech Solar Park",3.40472,"Solar"
"United Kingdom","Wisbridge Farm",9.3,"Solar"
"United Kingdom","Witches Solar Farm",5,"Solar"
"United Kingdom",Withernwick,18,"Wind"
"United Kingdom","Withernwick extension",8.2,"Wind"
"United Kingdom","Withnell LFS",2.3,"Waste"
"United Kingdom","Withyhedge Generation Plant",2.4,"Waste"
"United Kingdom","Wix Lodge",18.7,"Solar"
"United Kingdom","Woden Park",4.992,"Solar"
"United Kingdom","Wogaston Solar Farm",5.3,"Solar"
"United Kingdom","Wolf Bog",10,"Wind"
"United Kingdom","Wolseley National Distribution Centre",2,"Solar"
"United Kingdom","Wolverhampton EfW",8,"Waste"
"United Kingdom","Woodforde Farm",9,"Solar"
"United Kingdom","Woodhouse Fields Farm",5,"Solar"
"United Kingdom","Woodlands Barton Solar Farm",4.9,"Solar"
"United Kingdom","Woodlands Barton Wind Project",4.6,"Wind"
"United Kingdom","Woodlands Farm Solar Park",10,"Solar"
"United Kingdom","Woodlands Wind Farm",2.6,"Wind"
"United Kingdom",Woodtown,2.719,"Solar"
"United Kingdom","Woolbridge Solar Park",5,"Solar"
"United Kingdom","Woolley Hill",10,"Wind"
"United Kingdom",Wooton,2,"Waste"
"United Kingdom","Workington (Eastman)",4,"Wind"
